n,car,trace,detection_id,cell,progress,action,reason,fault_id,tx_hash,status,gas_used,block,latency_s
727,2,PVS 7,pothole_PVS7_frame_002061_0,6g5dkx2r,0.3963,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
728,0,PVS 1,pothole_PVS1_frame_002123_0,6g5dkx83,0.3964,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
729,2,PVS 7,pothole_PVS7_frame_002062_0,6g5dkx2r,0.3965,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
730,2,PVS 7,pothole_PVS7_frame_002063_0,6g5dkx2r,0.3967,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
731,0,PVS 1,pothole_PVS1_frame_002125_0,6g5dkx83,0.3968,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
732,2,PVS 7,pothole_PVS7_frame_002064_0,6g5dkx82,0.3969,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
733,2,PVS 7,pothole_PVS7_frame_002065_0,6g5dkx82,0.3971,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
734,2,PVS 7,pothole_PVS7_frame_002066_0,6g5dkx82,0.3973,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
735,2,PVS 7,pothole_PVS7_frame_002067_0,6g5dkx82,0.3975,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
736,2,PVS 7,pothole_PVS7_frame_002068_0,6g5dkx82,0.3978,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
737,2,PVS 7,pothole_PVS7_frame_002069_0,6g5dkx82,0.398,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
738,0,PVS 1,pothole_PVS1_frame_002132_0,6g5dkx86,0.3981,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
739,2,PVS 7,pothole_PVS7_frame_002070_0,6g5dkx82,0.3982,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
740,2,PVS 7,pothole_PVS7_frame_002071_0,6g5dkx82,0.3984,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
741,0,PVS 1,pothole_PVS1_frame_002134_0,6g5dkx86,0.3985,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
742,2,PVS 7,pothole_PVS7_frame_002073_0,6g5dkx83,0.3988,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
743,0,PVS 1,pothole_PVS1_frame_002140_0,6g5dkx87,0.3996,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
744,2,PVS 7,pothole_PVS7_frame_002081_0,6g5dkx83,0.4005,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
745,2,PVS 7,pothole_PVS7_frame_002082_0,6g5dkx83,0.4007,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
746,0,PVS 1,pothole_PVS1_frame_002149_0,6g5dkx8h,0.4013,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
747,2,PVS 7,pothole_PVS7_frame_002090_0,6g5dkx86,0.4024,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
748,2,PVS 7,pothole_PVS7_frame_002094_0,6g5dkx87,0.4033,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
749,2,PVS 7,pothole_PVS7_frame_002096_0,6g5dkx85,0.4037,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
750,2,PVS 7,pothole_PVS7_frame_002099_0,6g5dkx85,0.4043,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
751,2,PVS 7,pothole_PVS7_frame_002100_0,6g5dkx85,0.4045,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
752,2,PVS 7,pothole_PVS7_frame_002102_0,6g5dkx85,0.4049,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
753,0,PVS 1,pothole_PVS1_frame_002169_0,6g5dkx8j,0.405,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
754,2,PVS 7,pothole_PVS7_frame_002105_0,6g5dkx8h,0.4056,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
755,2,PVS 7,pothole_PVS7_frame_002106_0,6g5dkx8h,0.4058,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
756,2,PVS 7,pothole_PVS7_frame_002107_0,6g5dkx8h,0.406,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
757,0,PVS 1,pothole_PVS1_frame_002176_0,6g5dkx8n,0.4063,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
758,2,PVS 7,pothole_PVS7_frame_002116_0,6g5dkx8j,0.4079,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
759,2,PVS 7,pothole_PVS7_frame_002118_0,6g5dkx8j,0.4083,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
760,2,PVS 7,pothole_PVS7_frame_002119_0,6g5dkx8n,0.4085,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
761,2,PVS 7,pothole_PVS7_frame_002120_0,6g5dkx8n,0.4087,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
762,2,PVS 7,pothole_PVS7_frame_002123_0,6g5dkx8n,0.4094,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
763,2,PVS 7,pothole_PVS7_frame_002124_0,6g5dkx8n,0.4096,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
764,2,PVS 7,pothole_PVS7_frame_002125_0,6g5dkx8n,0.4098,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
765,2,PVS 7,pothole_PVS7_frame_002126_0,6g5dkx8n,0.41,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
766,2,PVS 7,pothole_PVS7_frame_002127_0,6g5dkx8n,0.4102,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
767,2,PVS 7,pothole_PVS7_frame_002129_0,6g5dkx8n,0.4106,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
768,2,PVS 7,pothole_PVS7_frame_002130_0,6g5dkx8n,0.4109,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
769,2,PVS 7,pothole_PVS7_frame_002132_0,6g5dkx8n,0.4113,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
770,2,PVS 7,pothole_PVS7_frame_002133_0,6g5dkx8n,0.4115,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
771,1,PVS 4,pothole_PVS4_frame_002713_0,6g5dkrrj,0.4118,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
772,2,PVS 7,pothole_PVS7_frame_002135_0,6g5dkx8n,0.4119,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
773,2,PVS 7,pothole_PVS7_frame_002136_0,6g5dkx8n,0.4121,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
774,2,PVS 7,pothole_PVS7_frame_002137_0,6g5dkx8n,0.4123,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
775,0,PVS 1,pothole_PVS1_frame_002208_0,6g5dkx8p,0.4123,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
776,2,PVS 7,pothole_PVS7_frame_002138_0,6g5dkx8n,0.4125,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
777,2,PVS 7,pothole_PVS7_frame_002139_0,6g5dkx8n,0.4128,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
778,2,PVS 7,pothole_PVS7_frame_002149_0,6g5dkx8p,0.4149,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
779,0,PVS 1,pothole_PVS1_frame_002223_0,6g5dkrzb,0.4152,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
780,0,PVS 1,pothole_PVS1_frame_002224_0,6g5dkrzb,0.4154,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
781,0,PVS 1,pothole_PVS1_frame_002224_1,6g5dkrzb,0.4154,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
782,2,PVS 7,pothole_PVS7_frame_002152_0,6g5dkx8p,0.4155,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
783,2,PVS 7,pothole_PVS7_frame_002153_0,6g5dkx8p,0.4157,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
784,1,PVS 4,pothole_PVS4_frame_002733_0,6g5dkrrk,0.4159,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
785,2,PVS 7,pothole_PVS7_frame_002156_0,6g5dkxb0,0.4163,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
786,2,PVS 7,pothole_PVS7_frame_002157_0,6g5dkxb0,0.4166,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
787,2,PVS 7,pothole_PVS7_frame_002158_0,6g5dkxb0,0.4168,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
788,2,PVS 7,pothole_PVS7_frame_002161_0,6g5dkxb0,0.4174,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
789,0,PVS 1,pothole_PVS1_frame_002236_0,6g5dkrzc,0.4176,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
790,2,PVS 7,pothole_PVS7_frame_002162_0,6g5dkrzb,0.4176,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
791,2,PVS 7,pothole_PVS7_frame_002163_0,6g5dkrzb,0.4178,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
792,0,PVS 1,pothole_PVS1_frame_002241_0,6g5dkrzc,0.4185,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
793,2,PVS 7,pothole_PVS7_frame_002172_0,6g5dkrzc,0.4197,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
794,2,PVS 7,pothole_PVS7_frame_002174_0,6g5dkrzc,0.4202,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
795,1,PVS 4,pothole_PVS4_frame_002756_0,6g5dkrr7,0.4205,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
796,2,PVS 7,pothole_PVS7_frame_002177_0,6g5dkrzc,0.4208,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
797,2,PVS 7,pothole_PVS7_frame_002178_0,6g5dkrzf,0.421,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
798,0,PVS 1,pothole_PVS1_frame_002255_0,6g5dkrzf,0.4212,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
799,1,PVS 4,pothole_PVS4_frame_002760_0,6g5dkrr7,0.4213,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
800,0,PVS 1,pothole_PVS1_frame_002256_0,6g5dkrzf,0.4214,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
801,0,PVS 1,pothole_PVS1_frame_002256_1,6g5dkrzf,0.4214,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
802,1,PVS 4,pothole_PVS4_frame_002761_0,6g5dkrr7,0.4215,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
803,0,PVS 1,pothole_PVS1_frame_002257_0,6g5dkrzf,0.4215,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
804,0,PVS 1,pothole_PVS1_frame_002257_1,6g5dkrzf,0.4215,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
805,0,PVS 1,pothole_PVS1_frame_002258_0,6g5dkrzf,0.4217,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
806,0,PVS 1,pothole_PVS1_frame_002258_1,6g5dkrzf,0.4217,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
807,0,PVS 1,pothole_PVS1_frame_002258_2,6g5dkrzf,0.4217,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
808,1,PVS 4,pothole_PVS4_frame_002762_0,6g5dkrr7,0.4217,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
809,0,PVS 1,pothole_PVS1_frame_002259_0,6g5dkrzf,0.4219,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
810,0,PVS 1,pothole_PVS1_frame_002264_0,6g5dkrzg,0.4229,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
811,2,PVS 7,pothole_PVS7_frame_002187_0,6g5dkrzf,0.4229,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
812,2,PVS 7,pothole_PVS7_frame_002188_0,6g5dkrzf,0.4231,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
813,2,PVS 7,pothole_PVS7_frame_002189_0,6g5dkrzf,0.4233,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
814,0,PVS 1,pothole_PVS1_frame_002267_0,6g5dkrzg,0.4234,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
815,2,PVS 7,pothole_PVS7_frame_002190_0,6g5dkrzg,0.4235,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
816,0,PVS 1,pothole_PVS1_frame_002268_0,6g5dkrzg,0.4236,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
817,2,PVS 7,pothole_PVS7_frame_002191_0,6g5dkrzg,0.4237,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
818,0,PVS 1,pothole_PVS1_frame_002270_0,6g5dkrzg,0.424,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
819,0,PVS 1,pothole_PVS1_frame_002271_0,6g5dkrzg,0.4242,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
820,0,PVS 1,pothole_PVS1_frame_002271_1,6g5dkrzg,0.4242,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
821,0,PVS 1,pothole_PVS1_frame_002281_0,6g5dkrzu,0.4261,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
822,0,PVS 1,pothole_PVS1_frame_002289_0,6g5dkrzu,0.4276,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
823,0,PVS 1,pothole_PVS1_frame_002292_0,6g5dkrzu,0.4281,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
824,0,PVS 1,pothole_PVS1_frame_002292_1,6g5dkrzu,0.4281,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
825,1,PVS 4,pothole_PVS4_frame_002794_0,6g5dkrr9,0.4283,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
826,0,PVS 1,pothole_PVS1_frame_002297_0,6g5dkrzu,0.4291,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
827,1,PVS 4,pothole_PVS4_frame_002798_0,6g5dkrr8,0.4291,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
828,0,PVS 1,pothole_PVS1_frame_002298_0,6g5dkrzv,0.4292,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
829,0,PVS 1,pothole_PVS1_frame_002298_1,6g5dkrzv,0.4292,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
830,0,PVS 1,pothole_PVS1_frame_002299_0,6g5dkrzv,0.4294,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
831,2,PVS 7,pothole_PVS7_frame_002219_0,6g5dkrzt,0.4297,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
832,2,PVS 7,pothole_PVS7_frame_002220_0,6g5dkrzt,0.4299,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
833,0,PVS 1,pothole_PVS1_frame_002302_0,6g5dkrzv,0.43,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
834,0,PVS 1,pothole_PVS1_frame_002302_1,6g5dkrzv,0.43,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
835,0,PVS 1,pothole_PVS1_frame_002304_0,6g5dkrzv,0.4304,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
836,0,PVS 1,pothole_PVS1_frame_002306_0,6g5dkrzv,0.4307,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
837,0,PVS 1,pothole_PVS1_frame_002307_0,6g5dkrzv,0.4309,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
838,0,PVS 1,pothole_PVS1_frame_002308_0,6g5dkrzv,0.4311,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
839,0,PVS 1,pothole_PVS1_frame_002310_0,6g5dkrzv,0.4315,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
840,0,PVS 1,pothole_PVS1_frame_002315_0,6g5dkrzv,0.4324,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
841,2,PVS 7,pothole_PVS7_frame_002233_0,6g5dkrzw,0.4326,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
842,0,PVS 1,pothole_PVS1_frame_002317_0,6g5dkrzt,0.4328,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
843,2,PVS 7,pothole_PVS7_frame_002237_0,6g5dkrzw,0.4335,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
844,2,PVS 7,pothole_PVS7_frame_002238_0,6g5dkrzw,0.4337,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
845,1,PVS 4,pothole_PVS4_frame_002821_0,6g5dkrpz,0.4337,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
846,0,PVS 1,pothole_PVS1_frame_002322_0,6g5dkrzw,0.4337,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
847,2,PVS 7,pothole_PVS7_frame_002239_0,6g5dkrzw,0.4339,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
848,1,PVS 4,pothole_PVS4_frame_002822_0,6g5dkrpz,0.4339,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
849,2,PVS 7,pothole_PVS7_frame_002240_0,6g5dkrzw,0.4341,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
850,1,PVS 4,pothole_PVS4_frame_002823_0,6g5dkrpz,0.4341,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
851,1,PVS 4,pothole_PVS4_frame_002823_1,6g5dkrpz,0.4341,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
852,2,PVS 7,pothole_PVS7_frame_002241_0,6g5dkrzw,0.4343,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
853,2,PVS 7,pothole_PVS7_frame_002242_0,6g5dkrzw,0.4345,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
854,1,PVS 4,pothole_PVS4_frame_002825_0,6g5dkrpz,0.4346,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
855,2,PVS 7,pothole_PVS7_frame_002243_0,6g5dkrzw,0.4347,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
856,1,PVS 4,pothole_PVS4_frame_002826_0,6g5dkrpz,0.4348,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
857,2,PVS 7,pothole_PVS7_frame_002245_0,6g5dkrzw,0.4351,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
858,1,PVS 4,pothole_PVS4_frame_002828_0,6g5dkrpz,0.4352,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
859,0,PVS 1,pothole_PVS1_frame_002330_0,6g5dkrzw,0.4352,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
860,0,PVS 1,pothole_PVS1_frame_002335_0,6g5dkrzw,0.4362,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
861,0,PVS 1,pothole_PVS1_frame_002335_1,6g5dkrzw,0.4362,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
862,2,PVS 7,pothole_PVS7_frame_002253_0,6g5dkrzw,0.4368,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
863,0,PVS 1,pothole_PVS1_frame_002339_0,6g5dkrzw,0.4369,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
864,0,PVS 1,pothole_PVS1_frame_002341_0,6g5dkrzw,0.4373,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
865,2,PVS 7,pothole_PVS7_frame_002256_0,6g5dkrzw,0.4375,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
866,0,PVS 1,pothole_PVS1_frame_002344_0,6g5dkrzw,0.4379,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
867,0,PVS 1,pothole_PVS1_frame_002345_0,6g5dkrzw,0.4381,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
868,0,PVS 1,pothole_PVS1_frame_002345_1,6g5dkrzw,0.4381,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
869,1,PVS 4,pothole_PVS4_frame_002843_0,6g5dkrpy,0.4382,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
870,0,PVS 1,pothole_PVS1_frame_002346_0,6g5dkrzw,0.4383,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
871,0,PVS 1,pothole_PVS1_frame_002347_0,6g5dkrzw,0.4384,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
872,2,PVS 7,pothole_PVS7_frame_002261_0,6g5dkrzw,0.4385,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
873,0,PVS 1,pothole_PVS1_frame_002348_0,6g5dkrzw,0.4386,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
874,2,PVS 7,pothole_PVS7_frame_002262_0,6g5dkrzw,0.4387,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
875,2,PVS 7,pothole_PVS7_frame_002263_0,6g5dkrzw,0.439,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
876,1,PVS 4,pothole_PVS4_frame_002847_0,6g5dkrpy,0.439,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
877,1,PVS 4,pothole_PVS4_frame_002847_1,6g5dkrpy,0.439,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
878,2,PVS 7,pothole_PVS7_frame_002264_0,6g5dkrzw,0.4392,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
879,2,PVS 7,pothole_PVS7_frame_002265_0,6g5dkrzw,0.4394,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
880,0,PVS 1,pothole_PVS1_frame_002352_0,6g5dkrzw,0.4394,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
881,0,PVS 1,pothole_PVS1_frame_002352_1,6g5dkrzw,0.4394,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
882,1,PVS 4,pothole_PVS4_frame_002849_0,6g5dkrpy,0.4394,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
883,2,PVS 7,pothole_PVS7_frame_002266_0,6g5dkrzw,0.4396,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
884,1,PVS 4,pothole_PVS4_frame_002850_0,6g5dkrpy,0.4396,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
885,1,PVS 4,pothole_PVS4_frame_002851_0,6g5dkrpy,0.4398,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
886,0,PVS 1,pothole_PVS1_frame_002355_0,6g5dkrzw,0.4399,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
887,1,PVS 4,pothole_PVS4_frame_002852_0,6g5dkrpy,0.44,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
888,0,PVS 1,pothole_PVS1_frame_002356_0,6g5dkrzw,0.4401,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
889,1,PVS 4,pothole_PVS4_frame_002853_0,6g5dkrpy,0.4402,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
890,0,PVS 1,pothole_PVS1_frame_002357_0,6g5dkrzw,0.4403,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
891,2,PVS 7,pothole_PVS7_frame_002283_0,6g5dkrzw,0.4432,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
892,2,PVS 7,pothole_PVS7_frame_002284_0,6g5dkrzw,0.4434,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
893,2,PVS 7,pothole_PVS7_frame_002285_0,6g5dkrzw,0.4436,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
894,2,PVS 7,pothole_PVS7_frame_002292_0,6g5dkrzq,0.4451,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
895,0,PVS 1,pothole_PVS1_frame_002383_0,6g5dkrzw,0.4452,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
896,0,PVS 1,pothole_PVS1_frame_002384_0,6g5dkrzw,0.4454,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
897,0,PVS 1,pothole_PVS1_frame_002385_0,6g5dkrzw,0.4456,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
898,0,PVS 1,pothole_PVS1_frame_002389_0,6g5dkrzw,0.4463,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
899,0,PVS 1,pothole_PVS1_frame_002390_0,6g5dkrzw,0.4465,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
900,0,PVS 1,pothole_PVS1_frame_002391_0,6g5dkrzw,0.4467,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
901,0,PVS 1,pothole_PVS1_frame_002393_0,6g5dkrzq,0.4471,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
902,0,PVS 1,pothole_PVS1_frame_002394_0,6g5dkrzq,0.4473,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
903,0,PVS 1,pothole_PVS1_frame_002395_0,6g5dkrzq,0.4474,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
904,0,PVS 1,pothole_PVS1_frame_002397_0,6g5dkrzq,0.4478,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
905,0,PVS 1,pothole_PVS1_frame_002401_0,6g5dkrzm,0.4486,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
906,0,PVS 1,pothole_PVS1_frame_002402_0,6g5dkrzm,0.4488,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
907,0,PVS 1,pothole_PVS1_frame_002403_0,6g5dkrzm,0.4489,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
908,0,PVS 1,pothole_PVS1_frame_002405_0,6g5dkrzm,0.4493,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
909,0,PVS 1,pothole_PVS1_frame_002406_0,6g5dkrzm,0.4495,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
910,0,PVS 1,pothole_PVS1_frame_002407_0,6g5dkrzm,0.4497,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
911,0,PVS 1,pothole_PVS1_frame_002424_0,6g5dkrzh,0.4529,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
912,1,PVS 4,pothole_PVS4_frame_002916_0,6g5dkx03,0.453,refused,"InsufficientFree(free=0, needed=5)",,,0,0,0,0
913,0,PVS 1,pothole_PVS1_frame_002425_0,6g5dkrzh,0.4531,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
914,2,PVS 7,pothole_PVS7_frame_002332_0,6g5dkryg,0.4535,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
915,0,PVS 1,pothole_PVS1_frame_002435_0,6g5dkrzh,0.455,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
916,2,PVS 7,pothole_PVS7_frame_002341_0,6g5dkryg,0.4554,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
917,0,PVS 1,pothole_PVS1_frame_002442_0,6g5dkryg,0.4563,refused,"InsufficientFree(free=2, needed=5)",,,0,0,0,0
